rating,review,sentiment
5,sad wont get eat viajante ever tell nuno mendes move new concept last trip uk first meal town long as flight hotel isnt ready get tube lo behold station need close ive get large backpack jacket exit next station circle back walk k get hot time london happen walk street finally get im show space look right pas perfect ive hour finally settle turn server ex dinex guy work daniel mix restos nyc good start im watch furiously plate cook expedite furiously busy kitchen meet sebastian sous chef he talk time travel cook finally end chiltern make suggestion im way reason there mix someone approach bloody mary ive way long im sure didnt order hell say id take anyways didnt ticket dont generally realize excellent first sip ive drinking sub par one know long score food start come couple old dodded lady sit start complain want booth disappointed thats shouldve server take graciously say hell talk reservationists move soon thank goodness dont think deal chat server say place become somewhat hot spot people come see watch someone whos michelin star chef cook best seat pass soon gentleman sit next agree topic turn he obsessive food regular recommend carrot dessert unusual complex ultimately delicious food ally aside carrot dessert beef veggie hash dry age burger fry fantastic comfort delicious twist service excellent someone famous treat well think rapport kitchen also help greatly food thats focus guess youre scene person dont act lady,1
4,obviously expensive youd find whitechapel brick lane still totally good value money wonderful dont want smell curry meal din dishoom twice week thats good bombayinspired eatery situate covent garden super central good group prepared split miss pau bhaji lamb biryani make sure pair raita im hop someday soon join bombay breakfast club yup dishooms open morning bacon naan roll anyone,1
5,fantastic place try bit everything drink wise plum wine delicious strong sweet asahi beer fantastic bit dry take account actual food bento box large seem picture salmon absolutely delicious rice tofu also serve great starter salmon sushi set nigiri hit spot waiter terrific nice prompt fast service confirm get free green tea refill snack absolutely tips great japanese vibe place well feel corner country right leicester square absolutely delighted experience come full satisfy pay fair,1
5,husband great experience dishoomcovent garden fact din time oneweek stay london enjoyed much everything chicken tikka lamb samosa calamari delicious not dairy wonderful dairyfree menu item prepare dairy free ie butter use appreciate allergy marker food cant tell relief eat meal restaurant terrify reaction visit everyone encountered people door hostess bartender wait staff friendly helpful others warn get busy make pm isnt much wait expect wait night get hour close still wait minute tell busy time expect wait least hour worth wait,1
2,go time already time give unpleasant service order dish share waitress want accept order say order meal rude take menu table ask nicely say not not clearly english wasnt good good experience previously time make want go back bad service,-1
4,order ruby chicken grill paneer spicy slaw garlic naan cheese naan flavor everything taste good best indian ive ever definitely service take great care wait cold outside line get hostess serve warm tea wait wait time long didnt take long estimate annoy thing service place server feel need explain menu come cheap sale pitch get order pricey appetizer atmosphere trendy aint mama indian restaurant great decor inside price reasonable quality get location close covent garden pretty convenient tourist comment traditional indian restaurant traditional menu really couple meat curry menu everything else sort creation exclusive dishoom nice change pace want try something new,1
5,nice experience indian food london place get star wonder busy go wife cousin wife queue wait turn serve indian tea mint drink great hospitality start think customer even dine restaurant seat min wait order everything world chicken tikka seekh kabab chicken biryani daal makhani bhaang lassi naan etc etc say cuisine authentic ambience full bollywood theme staff extremely courteous soft speak food par excellence else want place provide great eat experience dinner £ wont go waste worth try travel london living,1
2,ive taste fantastic chinese food place definitely fantastic chinese food order beef ho fun noodle wonton soup noodle subpar accord hong kong parent table next eat peking duck duck look hacked amateur service get bad look mad ask extra bowl chopstick ask add tea waiter look disbelief say add tea take away tea pot didnt return duration meal kind chinese restaurant surprise customer drink tea tea chinese people drink finally server get mad walk counter pay afraid go run leave server argue customer yell server didnt know treat woman server stand smugly door arm cross didnt let customer didnt get whole deets get point service terrible honest look back experience ridiculous funny,-1
3,order chicken tikka masala unfortunately well chicken tikka masala san francisco malaysia sweden sad statement chicken tikka masala originate ukand food sweden lacklustre chicken tender think save dish lack season spice rice plain basmati rice perfectly cook miss basic spice normally add even plain basmati rice pay rice think odd guess norm uk butter naan small size thin completely crispy cracker shame almost impossible use naan dipping sauce use eat food plate dont know go back recommend others price gbp item eat food didnt get full beware big appetite need order nd dish several naan staff however nice helpful attentive waiter saw finish rice naan politely ask like p order decline,-1
4,walk london sad excuse chinatown section unable really find anything interesting yelp wasnt much help yelp point great ramen place seem fairly new area hate use word unctuous think perfect description ramen definitely try soho,1
4,good basic food super cheap especially visiting american stressing bad pound conversion horrible service cheap matter seat,1
4,clos maggiore covent garden excellent service good food apart slightly tough lamb wait staff remember mention birthday celebration reminded day candle dessert happy birthday nice touch also conservatory lovely romantic sit fire place get cold blast air overall enjoy great meal clos maggiore visit soon,1
5,recommend already know come restaurant time london maybe even give trip chicken biryani raita good cant even comprehend rice good ive live india lot indian food stuff amazing friend live london multiple time everything amazing reservation group worth wait,1
3,walk half city due student riot go tory radicalize radicalize decide stop quick bite long bus ride home wanting go saw vegetarian bento box advertise absolutely vegan partly intrigue marketing strategy tip japanese prominently display sign restaurant show downstairs somewhat depress cellar space order specify extra hungry get large help rice free apparently late luck reason cant get ask later nice addition free japanese tea go way get refill service ok place cant seem make eye contact waitstaff cost box cheap pound thats probably standard area food soso tiny sushi ok definitely fresh little way rice ok cook vegetable tasty stellar sesame seaweed salad excessively oily best thing place reasonably fill hidden cost downside food wasnt nice get table upstairs ambiance certainly better,-1
5,understand folk think place bit polished caters much pallet care freakin great recent business trip london visit place twice go lunch right wasnt mile away dishoom chicken superb tenderness spiciness chicken tikka masala well order chicken ruby spicy richness curry dish sublime far complex indian joint reach thumb book leave house black dal texas remind meatless chili mean best way possible fantastic get enough roti fine however naan far best ive ever say didnt come dishoom bread decor place pretty classy there line evening seem dont afraid wait food come quickly line move rather swiftly summary dishoom boom go dynamite,1
3,expect nobu fancy full celebrity dimlylighted particularly wonderful look place prettier restaurant certainly werent celebrity night hop food world place thing really good okay didnt feel special din experience culinary journey creamy spicy rock shrimp tempura start taste okay serve quite huge cheap suppose thats eat ill feel okay small amount people try eat mountain ruin experience creamy heavy general nobu decent food tataki good nothing justify price tag certainly wasnt excite term atmosphere,-1
5,great place visit los angeles saw result yelp knew curry point trip werent disappoint even reservation quickly usher table food come perfectly savory flavorful delicious order pumpkin bread butter chicken savory sweet methi gosht spell correctly bullet naan garlic chili heaven aloo paratha butter naan enough dinner leftover tomorrow owner staff wonderful friendly goodnatured definitely recommend place,1
5,impressed grace beauty place ate recently think beauty place lie contrast gentleman clubstyle set exoticism modern indian cuisine earlybird menu offer really good value pound,1
3,vegetarian cautious eat ramen place call bone daddy however hungry rush want noodle please nice enough playlist great much ramen nice enough wasnt taste single vegetarian option menu mushroom ramen youre mushroom hating veggie probably avoid place love mushroom sure put effort make meaty fit style much prefer noodle fresh spicy meatiness mushroom way british style also salty youre meat lover im sure place great,-1
1,remotely worth £ advertise place go steak frites well good first good thing ambiance noisy convivial salad excellent frites spot steak however come roughly ounce serve drown pleasant nondescript green sauce meat sauce easily mushroom chicken tofu second bring total steak serve around ounce £ seem lot pay salad frites however good seldom happen really felt rip go get steak frites local almost certainly get good quality well price,-1
3,contrary endless queue outside place believe place ordinary far extraordinary think restaurant overrate bad taste pretty much fairly good indian restaurant slightly bump price long line didnt find restaurant offer anything particularly spectacular different make wonder become soughtafter restaurant service fine food fine decor fine thats fine,-1
4,thank yelpers fantastic recommendation pumpkin curry seem oxymoron menu thanks review read give shoot fantastic cheesy naan light perfect hot mess grease ive pass name place sister friends well price extremely reasonable warm comfortable service serving plentiful id go back heartbeat,1
4,really good ramen okra appetizer look deceptively simple really yummy broth less porky know mean really hit spot youre look ramen thankfully location less chance youll queue give star little ive im go visit update review good excuse ramen shoryu,1
5,happy dance favorite nyc staple make way london entire year ive living london ive hearing rumbling prodigal son keith mcnally bring french brasserie juggernaut atlantic much fanfare panache willhewonthe speculation finally end last monday even theyre currently open dinner service brunch lunch service come soon try thank iphone keep track get book line last friday morning fortitude reward open week dinner spot last night sit earlyish dinner much remember back home staff eclectic mix london restaurant service elite nyc balthazar linchpins eclectic mix french server represent best hexagon diverse region impressive bunch american hospitality smack face soon walk door first blush bit much use cold shoulder present many london establishment acclimate almost immediatelyit sort make miss home sigh water appear busboy breton waiter bring expertly make cocktail brian tom poach top london cocktail establishment fine claires onthehalfshell order brought flash briny fresh heaven bread boulangerie next door devour french butter course start onion soup unctuous little bit sweet hub small portion beef tartare figure best he ever eatenand eats lot member waitstaff recommend bottle red jura home turf interesting bottle wine ive ever slightly effervescent light color take couple sip fall love amazing get accompany whole chicken well chicken roast perfection serve jus mix veg velvety potato puree point stuff gill dessert neededfor research purpose obviously ordered tart du jour lemon raspberry reduction lemon tart achilles heel late good lemon mousse crust lemon tart even still delicious partner crime cheesecake small portion rich reason serve nearly licked plate clean complaint point time bit coffee come finish dessert present whole chicken go back kitchen plating seem eternity think actually minute human time first week imagine thing get smooth time whove fall new york balthazar youll recognize room almost exact replica brilliant american aspect include walkin seat bar seafood tower true new yawka work door mention busboys oh forget reasonably price mean central anyway yes husband say seem universe finally throw bone london din scene think stand weekend reservation order,1
3,swift service mind second table occupy stage far staff customer keen price good food barbary duck main course tasty pate starter do third triangle nothing praise chocolate tart dessert make pleasant meal im award star cant comment quality alcohol offer ready bill wed become invisible actually pay leave take long,-1
3,service spotty staff bit rude star fantastic garlic chicken naan chicken tiki masala nothing exceptional,-1
5,imo far away best ramen london shoryu place ive id rank tonkotsu ittenbari bone daddy yugo mitsukoshi good noodle egg perfect doneness fantastic balance personal favorite supposedly favorite staff karaka tantan tonkotsu spicy garlic im san francisco bay area id say shoryu similar quality ramen dojo also similar spicy ramen personally dont think anywhere else london come close,1
3,cash cheap chinese food almost pride rude waiter look say dap toi share table lucky enough sit someone who mentally unstablefunentertaining talk whole time dont care crave cheap chinese food yes im sick fine din duck rice blah star didnt get sick £ cheap consider ive £ meal week,-1
4,husband stumble upon place accident walk chinatown find quick bite eat go theater husband ask complete stranger restaurant good say restaurant know rude service food amaze hubby decide dine insided lead second floor seat couple ask outside restaurant male happen local wife california meal turn great husband wonton soup crab corn main husband crisply beef spicy aubergine service quite good meet several staff think playfully rude actually enjoy first meal london enjoy food service impromptu dinner date big theater book mormon corner,1
5,order everything dang menu everything super tasty flavorful cheap food food doesnt disappoint wish open la,1
1,come pm restaurant serve guest refuse serve even open pm say tell,-1
5,husband love food strongly recommend chicken ruby nice sauce tender chicken,1
4,dishoom couple time quality food consistently high first visit brunch look something typical american breakfast item concept irani cafe old bombay sound intrigue really design whole concept restaurant seem teleport back hay day bombay cafes friend complain noise level thought add ambience place bustle busy roadside joint food usually bit skeptical place try hip claim sell authentic traditional food time think dishoom pretty good job try almost everything menu good dish order time grill really well execute especially enjoyed succulent spicy lamb chop masala prawn chicken berry biryani okra fry mattar paneer vegetarian naan also pretty good also kulfis chais lovely recommend brunch menu well say nice alternative normal brunch fare covent garden location good bringing visitor lot request indian food dishoom good option service also efficient busy place love energy noise place,1
4,super modern set delicious food lychee martini wait table great start order dozen small plate include shu favorite singapore noodle good baby bok choy vegetable congee new taste glad tried yelp hot spot,1
5,best indian food ive ever boyfriend pakistani love indian food agrees statement also good go back twice less hour small plate okra fry lamb samosas keema pau amaze keema pau iranian soooo delicious lamb flavorful little oily make go perfectly homemade bun go toasted perfection main day try chicken ruby twice basically version butter chicken honestly best butter chicken ive ever also chicken berry biryani delicious berry give nice different flavor also house black daal delicious im huge daal lover bf also dishoom chicken tikka roll tasty also course garlic naan drink bf tried dishoom pale ale think really good also bollybellini tasty definitely sweet cocktail also baileys chai delicious perfect amount amaze cream top dessert dishoom chocolate pudding good molten chocolate flourless cake less traditional american pudding come spicy chili ice cream overall delicious,1
3,food average opinion wife crave noodle really bad ramen wagamama go close hotel didnt want travel far know never go look yelp decide give place shot arrive dinner rush already people wait small group promptly seat basement section wife order noodle tofu veggie mixed plate duck pork decent chinese food order famous duck everyone rave good give best kinda good think hk sf maybe consider best uk maybe europe pork good get soggy soak soy sauce mixed duck surprise tofu veggie really like sorry dont know official english name server recommend cantonese anyways think restaurant decent wouldnt mind go back crave chinese food london,-1
5,steak best ever service well timed perfection also window city business scene buzzy fun participate not wait return p wine glass quite good,1
1,westerner felt unwelcome new year day waiter want leave stuff dirty floor say floor dirty tell go eat elsewhere bad service horrible jan,-1
5,wow first time restaurant make sense taste menu dont regret bit service impeccable taste menu item various indian culinary background pair wine overallunbelievable taste menu standouts pineapple curry chunk pineapple warm yogurt gravy bit chili fry mustard seed fry curry leaf omg amaze single best moment meal fact tell people serve upset leave dish last second dish coconut creme brulee omg creme brulee crust perfect custard good balance sweet goodness savory coconut aspect operation person greet door person take seat server take care way food prepare present unified banner high standard quality thats veeraswamy get star book thank set bar high standard quality meeting veeraswamy back course next time im get large order pineapple curry thank experience veeraswamy,1
3,say ive pingpong hampstead least time keep come backyet still give place threestar rating well dim sum actually pretty decent selection definitely innovative food quality always high fact often come chinese friend agree dont well come interior design customer service place kind lack interdesignwise sure lot people disagree slick stylish wannabe funky customer service people seem lack great deal motivation smile sign personal acknowledgement whatsoeverand doesnt go well plus also cheap meal come sunday lazy sum day allyoucaneatkindofdeal gbp still cheap place lack authentic chinese experience push card roll around restaurant steam basket pile trolley also fact order leisurely style line still eat let see next lady trolley well want experience london suggest go new world chinatown,-1
3,hmm maybe order wrong thing chicken pimms staff fine maybe little american something upstairs pleasant downstairs look cool place hang large group pernod felt right thing def go back really hurry book opentable widget lovely,-1
3,fuel go great place go budget also hungry food good plentiful complimentary jasmine tea give tip want refil leave pot lid open efficiently refill drink list limit reasonable price ive go year service doesnt really change quick efficient dont expect pleasantry dont get choice sit level table mostly end share large circular table diner take account never bad experience add quirky din experience decor basic varies floor floor think best room first floor window lucky enough tell go,-1
3,travel america hear place michelin star restaurant mean try location open houston taste prime restaurant first reservation make opentable fairly easy try greeted hostess bring low level din area nice atmosphere look menu much variety different twist traditional dim sum bf stoke ordered scallop shu mai lobster dumpling w tobiko king crab dumpling traditional shu mai pork shrimp prawn cheung fun shrimp roll wrap clear rice layer curry taro cake presentation dish beautiful look tasty however actually eat mediocre maybe taste palette different dim sum im accustomed price hype didnt really justify taste everything taste exactly lobster dumpling taste piece lobster kind crab taste bit king crab curry taro puff overwhelm curry taro shrimp roll ok plain bland scallop shu mai taste scallop even traditional shu mai ok taste nothing ingredient taste quite fresh lack much flavor department quite disappointing get chance try dessert service good,-1
2,high price come high expectation unfortunately veeraswamy live hostess initially refuse seat windows even place half empty quickly remedied someone overrule restaurant beautiful wellventilated didnt come smelling curry hem haw part decide pear cinnamon martini friend get guava passion fruit martini particularly enjoy drink start raj kochuri v describe large wheat puri fill goody splash chutney never anything quite think pretty good taste sholay chicken flavorful entree lamb shank come look delicious smell wonderful take first bite realize lack season shame friend actually ask server bring salt first indian restaurant caramelize banana kulfir dessert pretty good im spending pound lunch pretty good,-1
5,pleasure try place visit family london fell love delicious food wonderful service employee friendly helpful newcomer wine fantastic well cant wait head back london eat,1
3,fancy luxury night well good hakkasan probably way go dont mind spending extravagant amount money good great food dont mind sit dark restrict hr stay award michelin star hakkasan seem selfindulgent bouncer door service open door take coat bag away beck call yet entrance look entrance seedy nightclub decor dark simple hide fact couldnt bother inject vibrant colour place seat comfortable table quite close together easy see food people eat nevertheless food drink inoffensive pack good variety ingredient never try staff well trained cook chilli dish dont hold back,-1
3,perhaps authentic japanese restaurant london find food cheap reviewer imply order offpeak deal misato japanese cheap eat far tokyo diner cheap food large portion tokyo diner serf decent japanese food unfortunately memorable however notips policy come asia dont particularly agree tip especially pressure back probably,-1
4,meat serve well prepared get cook exactly order definitely good quality chip good however restaurant crowd aware long queue u pop night,1
5,good prior reviewer say go house special chicken tikka black daal garlic naan dishoom ipa perfect meal sit next service counter watch exec chef study dish go couple dish send back kitchen theres reason place good quality control last step,1
3,nice selection dimsums buns modern build give good taste guess,-1
2,really disappointing consider good rating im didnt compare ramen back home tonkotsu ramen suppose stewed hour really didnt taste pork bone anything matter really thick fragrant didnt actually taste anything chili oil also lack spice service good presentation food nice place seem pretty hip hence star come actual food really disappointed shouldnt come youre look authentic ramen anyone know authentic asian restaurant london please let know,-1
3,there thing know go nobu expensive get regardless much cost actually construct dish cost arm leg kind vega resolve certain sunk cost step inside youve make peace make smart choice get enjoyment k give eat term fish say best flavorful fresh fish ever taste sushi joint day good others cut good others definitely ask best day sushi chef know remind dont care price scallop good course rarely go wrong toro salmon consistent still best ive taste wagyu beef traditional style sauce delicious sometimes cant beat really good cut beef hamachi jalapeno starter always favorite mine nobu standard almost worthy price miso glaze black cod isnt original dish anymore still addictive flaky remember last time time likely never disappoint order sashimi salad also great starter im partial salmon tuna also good dress light green really refresh starter especially youve eat nothing heavy british food awhile guilty rock shrimp tempura classic shrimp meaty tempura oily there lot good large party summary go nobu atmosphere service overall feeling luxury spoil price x expensive place quality x meh probably say willing put cash guarantee hassle relax consistently delicious meal nobu get job do,-1
4,shake shack guy balthazar area wouldnt surprise american restaurant slowly infiltrate covent garden way chinatown little italy manhattan bring trader joes well quick seat fabulous service never really understood hype balthazar new york love baked good never blow away food experience balthazar london bfs balthazar bar steak quid tender juicy quid bouillabaisse special friday delicious definitely place see check rather place youd go anniversary however get quid raspberry souffle even take minute make skip clafouftis pretty dense,1
3,roast duck save grace meal everything else ordinary meh veggie greasy friend felt sick definitely legitimate cantonese restaurant ive good elsewhere less £,-1
2,service customer service serious room improvement moment step restaurant moment step interaction staff felt impersonal unfriendly say thank waiter stare walk away time pay person insert credit card didnt even say word take card print receipt let sign walk away single eye contact wow top im require give percent optional service fee price total amount gbp butter chicken rice thats usd live state people say place cheap think expensive indian restaurant total gbp portion food food order butter chicken rice butter chicken include piece chicken still bone gravy good slight spiciness go well rice naan included price customer service well give place star,-1
1,small portion rat indian much good indian food available london leave hungry,-1
5,great indian food strong flavor didnt risk try dish label spicy favorite item bhel start black daal drink nimbu pani light lemondrink quench thirst incredibly tangy refresh unfortunately service bit spotty server completely forget get water chutney queue seated complete magic trick drink bring bar space open give buzzer table ready end sooner tell,1
3,yesterday visit popular restaurant try many dish traditional cantonese，i think food good fresh however， donot think food match pricethe service good staff always push customer eat quickly table extremely small recommend,-1
5,ive dishoom time ive visited london safely say best indian food ive ever hyperbole statement really truly ive never anything come close dish experience begin worthwhile hour longer wait particular location staff serve chai sherry guest wait line type hospitality translate way aspect din youre seat youll probably order drink highly recommend colaba colada pineapple coconutcream classic bombay twist little coriander chai syrup lime juice dark rum seat hour dove head first menu ordered array item dishoom calamari take classic calamari perfectly crispy delicious indian spice dishoom chicken tikka version tikka masala spicy marinade oppose thick sauce perfectly hot pack flavor sheekh kabab spicy lamb kebabs world especially raita house black daal pair really well basmati rice plain naan tell single item perfect im exaggerate wish come pond boston go expensive commute fly london im crave authentic unparalleled indian food,1
3,chicken ruby tender heavenly heavenly tender paneer dry bland chai tea nicely spice large chocolate mousse ordinary worth £ pistachio kulfi subtle sweet garlic piece person,-1
3,ah nobu id look forward go visit long honestly go year ago good food london hard fine leave dinner full stomach huge smile face bill star rating isnt food bad let honest great sushi isnt easy find london value simple isnt wish say wasnt disappointed leave nobu full tempura delicious sushi dessert cocktail saki quid bill couldnt help thinking place go leave satisfied half price decide go old park lane easy get last minute reservation berkley square nobu indeed right next park view isnt want expect give status restaurant disappoint visit lady room see old notcharming walk star seem petty thing point youre pay top notch dinner comparable place london didnt sorry nobu maybe ill good nyc,-1
3,place good place stop show isnt anything especially good seem mostly traditional japanese sort place appreciate consideration environment term overfishing tuna service slow time unusual place small,-1
5,place excellent quite long queue hr everything good aesthetic lovely feel unrushed service suffer portion look small deceivingly fill full flavor highly recommend restaurant perhaps less busy hour nonetheless recommend wonderful food ambiance service,1
4,nothing else go wagyu beef puff anything ever definitely worth stop want order order finish mention drink menu unique tea menu alcohol menu encompass ambiance also make great spot date even party enjoy,1
3,solid ramen place best ramen bad service pretty good solid place central want ramen,-1
5,punjab start incredible indian food adventure london im happy get try friend come sans reservation sunday pm totally fine diner restaurant wasnt full order garlic chicken butter chicken garlic naan mango lassis everything amaze prefer garlic chicken butter chicken great naan perfect sop delicious sauce mango lassis nothing inventive still delicious refresh punjabs staff also super helpfulgiving recommendation thing return apartment later even even chase restaurant make sure head right direction youre look authentic delicious indian food dont miss,1
4,say place time im back london visit sweet sour pork dish really good crispy duck pretty delicious well usually pretty crowded theyve get many table put service terrible cause theyre asian come across way want give quick service asian people talk shrill voice sound theyre yell hahah id say worth visit,1
5,good service nice milieu great food chicken parfait starter ox cheek main course nearly perfect,1
5,first indian food experience ever nyc food significantly well london many category pleasantly surprise vy outstanding establishment owner greet guest door customer service excellent food good highly recommend,1
4,spend month live india take something little bit special make british curry house regular haunt mine say whilst décor western style atmosphere far remove india columbus think hed arrived he actually discover americas dishoom get right come authentic taste india spice blend unique excite fresh simple top quality ingredient menu item usually get generic high street british indian restaurant top tip din dishoom breakfast bacon naan yes say bacon naan homemade masala chai perfect way start weekend breakfastbrunch serve breakfast day week dinner roomali rotis amaze perfect accompaniment mahi tikka fish curry mattar paneer indian cottage cheese pea beer make sure try special dishoom pale ale brew collaboration beavertown brewery less gassy suit blend spice much well kingfisher,1
3,great atmosphere really good starter ok main highlight cocktail prior dinner chicken pomegranate salad ruby curry big disappointment meal go back probably order bunch starter share want good curry stick favorite local brick lane joint,-1
4,probably best place ramen london worth penny also aware usually line reservation option,1
3,place always high demand food ok nothing spectacular duck look huge end serve tiny portion leave wonder wheres rest meat anyways fun go friend bar,-1
3,supaaah late review mind errmonths back uye unconventional breakfast series second feature indian style breakfast thanks katie b organise get sunday morning wait staff dont want deal massive party theyve probably really rough night even smile fake screw okay food wasnt great love flavour chai chocolate actually arrive lukewarm suppose thing dont get sausage naan roll okay wasnt stellar need alot asian style jamchutney make easy eat didnt warm dishoom pun unintended wasnt exciting enough unconventional breakfast,-1
2,london need sort self fall arse tit dishoom food pretty good admittedly cant fault well indian london lot cheap youre food youre decor honest youre currently disagree brilliant really well thought place great ambiance walk get table eat star straight away even half hour wait bar fine fuck kidding youre expect queue outside get bar wait hour table fuck laugh seemingly lot idiot willing far many good restaurant london justify wait ever let alone pm sunday top bar pretty poor cocktail do theme favour throw overpower flavour sake sound exotic classic neglect negroni pretty lacklustre pointlessly different teir cocktail pour thanks bottle youre go make people wait bar hour make decent bar,-1
3,hear reviews place know duck make specific trip chinatown experience unfortunately felt restaurant chinatown food bland average main dish roast porkpork belly bbq pork roast duck food serve room temperature green nothing spectacular memorable maybe london chinatown practice shock charge gbp bowl rice give order entree assume get bowl entree disappointed bill arrive,-1
3,know old indian restaurant london knew check late visit surely delectable set gorgeous second floor londons old shopping district food goodbut great portion certainly generous flavor find little lacking grant visit lunch perhaps best work say ive find well rasika dc,-1
1,absolutely appal service return food decent not put service place table quite crowd ask move large table busy refuse terrible attitude sit well offer tea drink typical chinese restaurant attitude horrendous ready order waiter ignore carry talk instead come help true order plain boil rice forget ask give rice disgust thing charge compulsory service charge even ask tip end pay tip appal service give,-1
5,great service amaze foodget dumpling guitar shoryu bun fun thatsuch cool place,1
1,extremely overrated indian food waste time money star stay home look indian recipe online itll fun satisfy indian know,-1
2,service season atrocious always long queue waiter try best make diner eat pay get make way customer long ago dinner season friend good use chopstick insist use halfway meal waiter rudely snatch chopstick hand give fork spoon little later finish eat clear table ask do serve dessert orange shock say anything take time orange interrupt arrival bill ask ignored bill carry talk ready leave long waiter return literally ask leave roast duck everyone rave intend vegetarian want think twice go season food taste average sure find similar food chinatown establishment,-1
4,fast indian food street concept thats ideal place love beryani dal keema bun bhel amaze,1
5,excellent food great service get pomegranate martini chicken lolllipops,1
5,youre look lovely gourmet french cuisine romantic little restaurant ooze character look surprisingly affordable central london gem ive time favourite romantic dinner date boyfriend go many time come good thing love even food excellent french atmosphere manage romantic pretentious waiter keep eye make feel uncultured heathen big problem always thing menu want possibly consume,1
4,finally lose dimsum virginity glorious ping pong serve super tasty food quite opulent set calorie tracker anything go richness come cost waitress tell people order dish majority dish come set dumpling crispy prawn ball stuff eat decide order dish share get good selection order basil chilli cashew nut seaweed cracker salt broad bean tasty dip sauce tasty isnt free charge oyster mushroom cold strange still tasty crispy prawn ball big crumbly ball messiness prawn toast sesame seed delicious meaty beef chilli parcel tasty beef gyoza dumpling yum mushroom puff subtle flavour tasty roast pork puff good chicken mushroom rice pot difficult eat chopstick chilli pork tender loin delicious honeysoy chicken wing wonderful chicken garlic dumpling sticky edamame truffle dumpling soggy tasty honest much table difficult keep track shovel everything taste pretty good recently find allyoucaneat sunday ill sure give try,1
